Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
Mutant_19_of_purePursuitUSCity,MRIP1_1,54,41,4.919201706,4.939218676,99999,99999,0.419406345,0.415019413,31.6227766,31.6227766,40.3062605,43.9068825
Mutant_19_of_purePursuitUSCity,MRIP1_1,55,51,0.212649503,0.195902447,10.27,9.6,0.0631803,0.065759326,31.6227766,31.6227766,15.9411746,20.9637125
Mutant_19_of_purePursuitUSCity,MRIP1_1,56,11,0.004504362,0.004504362,99999,99999,3.58448E-06,3.58448E-06,31.6227766,31.6227766,37.9610117,44.3816464
Mutant_19_of_purePursuitUSCity,MRIP1_1,57,41,2.171940588,2.182609317,23.23,22.04,0.494624522,0.505186971,31.6227766,31.6227766,19.7794076,24.3131528
Mutant_19_of_purePursuitUSCity,MRIP1_1,58,51,1.438525996,13.41453824,53.72,49.06,0.715260073,0.755278603,31.6227766,31.6227766,28.1462457,43.7099667
Mutant_19_of_purePursuitUSCity,MRIP1_1,59,81,22.63218725,6.44971432,59.51,55.16,3.621865213,4.346902392,31.6227766,31.6227766,38.1121006,33.7783816
Mutant_19_of_purePursuitUSCity,MRIP1_1,60,61,0.656741531,0.725117438,51.02,46.75,0.138025248,0.161479276,31.6227766,31.6227766,26.8314174,32.3485294
Mutant_19_of_purePursuitUSCity,MRIP1_1,61,61,3.559850844,3.560984671,66.5,60.23,1.857819137,1.933247327,31.6227766,31.6227766,31.6005264,29.83884
Mutant_19_of_purePursuitUSCity,MRIP1_1,62,51,35.98958416,57.35739899,33.29,30.79,4.990753117,5.760748668,31.6227766,31.6227766,38.3169755,44.0873409
Mutant_19_of_purePursuitUSCity,MRIP1_1,63,71,1.981331626,2.476749261,78.9,72,1.27387629,1.298408161,31.6227766,31.6227766,34.4189084,39.0587544
Mutant_19_of_purePursuitUSCity,MRIP1_1,64,51,3.481709471,3.45534471,37.04,33.92,0.425412866,0.427928747,31.6227766,31.6227766,23.4116466,28.7075666
Mutant_19_of_purePursuitUSCity,MRIP1_1,65,21,2.159440508,2.06107814,24.19,22.35,0.372577313,0.369345633,31.6227766,31.6227766,19.9832667,25.7223351
Mutant_19_of_purePursuitUSCity,MRIP1_1,66,61,2.267216576,2.278514354,59.81,53,1.120427262,1.11912714,31.6227766,31.6227766,30.8122265,32.8657576
Mutant_19_of_purePursuitUSCity,MRIP1_1,67,21,56.6461598,44.40270129,16.52,15.47,4.237871294,5.05929375,31.6227766,31.6227766,38.1997609,44.2226647
Mutant_19_of_purePursuitUSCity,MRIP1_1,68,112,4.056858424,3.991229564,58.61,53.82,0.817371444,0.824527923,31.6227766,31.6227766,36.9790662,34.8749463
Mutant_19_of_purePursuitUSCity,MRIP1_1,69,11,47.34764565,47.24799261,14.94,13.88,3.73570608,3.885175824,31.6227766,31.6227766,41.1739583,46.7023685
Mutant_19_of_purePursuitUSCity,MRIP1_1,70,52,2.668212516,18.01836037,99999,54.08,0.799618029,2.36590463,31.6227766,31.6227766,39.2681872,44.8674562
Mutant_19_of_purePursuitUSCity,MRIP1_1,71,11,0.046243375,0.046243375,99999,99999,0.014650479,0.014650479,31.6227766,31.6227766,39.4422127,47.4352614
Mutant_19_of_purePursuitUSCity,MRIP1_1,72,51,4.917693487,4.865295633,43.97,40.74,1.228512202,1.262492496,31.6227766,31.6227766,25.6053104,43.7766116
Mutant_19_of_purePursuitUSCity,MRIP1_1,73,41,2.543891392,2.543792147,29.87,27.68,1.039126943,1.061134055,31.6227766,31.6227766,21.9384636,26.1541444
Mutant_19_of_purePursuitUSCity,MRIP1_1,74,71,31.5268982,30.53643693,48.89,45.1,2.02278387,4.46685206,31.6227766,31.6227766,34.1999245,45.9392773
Mutant_19_of_purePursuitUSCity,MRIP1_1,75,91,1.701208988,1.722431749,72.63,66.75,1.46207606,1.451136492,31.6227766,31.6227766,32.3261866,36.661096
Mutant_19_of_purePursuitUSCity,MRIP1_1,76,11,52.72037063,59.91863372,5.88,5.71,6.105823684,6.12428914,31.6227766,31.6227766,42.7404373,45.3263903
Mutant_19_of_purePursuitUSCity,MRIP1_1,77,61,11.30492626,9.605596812,34.6,32.61,0.912162117,1.823347098,31.6227766,31.6227766,38.5289077,38.6102003
Mutant_19_of_purePursuitUSCity,MRIP1_1,78,71,7.032034918,8.005236742,99999,99999,1.654473513,1.864576448,31.6227766,31.6227766,39.0202554,45.1196153
Mutant_19_of_purePursuitUSCity,MRIP1_1,79,41,0.628480737,0.524601907,40.08,37.91,0.625364347,0.689356492,31.6227766,31.6227766,24.1236596,28.5073246
Mutant_19_of_purePursuitUSCity,MRIP1_1,80,61,41.88898141,56.26770281,70.36,66.62,4.937177088,5.468601653,31.6227766,31.6227766,40.2835136,46.8907251
Mutant_19_of_purePursuitUSCity,MRIP1_1,81,62,1.283078097,1.284233,79,76.91,0.804834214,0.806849258,31.6227766,31.6227766,33.3576496,37.9030045
Mutant_19_of_purePursuitUSCity,MRIP1_1,82,21,71.79670071,92.64707621,27.17,25.62,2.234629784,2.14072767,31.6227766,31.6227766,39.4319514,48.500536
Mutant_19_of_purePursuitUSCity,MRIP1_1,83,82,33.32412421,32.58133359,91.38,63.03,2.323564023,4.79359082,31.6227766,31.6227766,40.0244145,47.7107223
Mutant_19_of_purePursuitUSCity,MRIP1_1,84,41,5.838332474,5.838364781,56.61,56.59,2.384055289,2.40839117,31.6227766,31.6227766,29.0157893,38.7991799
Mutant_19_of_purePursuitUSCity,MRIP1_1,85,41,53.05844329,56.14379652,36.64,34.12,4.485811973,5.199019275,31.6227766,31.6227766,38.1409689,38.866751
Mutant_19_of_purePursuitUSCity,MRIP1_1,86,31,4.311981288,4.247079158,24.15,22.89,1.194364858,1.274910171,31.6227766,31.6227766,21.4751677,25.0891348
Mutant_19_of_purePursuitUSCity,MRIP1_1,87,31,1.146679873,1.07327593,99999,99999,0.383431996,0.383695808,31.6227766,31.6227766,39.3702339,40.9783993
Mutant_19_of_purePursuitUSCity,MRIP1_1,88,11,0.188316457,0.106985712,15.2,14.63,0.025579746,0.016347171,31.6227766,31.6227766,17.2335835,23.2889791
Mutant_19_of_purePursuitUSCity,MRIP1_1,89,62,43.8365603,60.99738838,52.57,49.62,3.647021069,4.190926558,31.6227766,31.6227766,37.9235566,43.276875
Mutant_19_of_purePursuitUSCity,MRIP1_1,90,31,1.307242909,1.29943481,99999,99999,0.832734288,0.836956499,31.6227766,31.6227766,38.9807172,43.8123691
Mutant_19_of_purePursuitUSCity,MRIP1_1,91,71,54.81426266,46.1853833,59.89,54.98,3.303363806,3.761080045,31.6227766,31.6227766,38.1863571,43.7886615
Mutant_19_of_purePursuitUSCity,MRIP1_1,92,71,1.368945111,1.372196862,99999,99999,0.946773964,1.118994686,31.6227766,31.6227766,43.3314738,39.7109678
Mutant_19_of_purePursuitUSCity,MRIP1_1,93,71,5.737861084,6.147245247,99999,95.01,1.797109824,2.091279026,31.6227766,31.6227766,40.8319968,37.183293
Mutant_19_of_purePursuitUSCity,MRIP1_1,94,11,0.004514382,0.004514382,99999,99999,1.52946E-06,1.52946E-06,31.6227766,31.6227766,37.6907206,44.3585328
Mutant_19_of_purePursuitUSCity,MRIP1_1,95,71,22.64778224,63.55516252,96.24,90.53,2.359380846,2.462397962,31.6227766,31.6227766,39.6825174,45.0080017
Mutant_19_of_purePursuitUSCity,MRIP1_1,96,31,0.018453878,0.016230348,38.86,35.64,0.005575221,0.007301598,31.6227766,31.6227766,24.0049904,30.5750779
Mutant_19_of_purePursuitUSCity,MRIP1_1,97,81,1.291611775,1.295609797,71.62,66.9,1.673931482,1.688930079,31.6227766,31.6227766,35.7993121,37.8491907
Mutant_19_of_purePursuitUSCity,MRIP1_1,98,21,0.050891375,0.041832273,18.46,17.38,0.013574768,0.022222191,31.6227766,31.6227766,19.1427394,23.0782327
Mutant_19_of_purePursuitUSCity,MRIP1_1,99,52,35.84460124,37.58983158,42.56,39.18,2.16072769,2.185053834,31.6227766,31.6227766,40.8043481,46.787462
Mutant_19_of_purePursuitUSCity,MRIP1_1,100,82,2.205812073,2.315098332,58.24,56.86,1.370542037,1.55241737,31.6227766,31.6227766,31.5075771,37.6094446
Mutant_19_of_purePursuitUSCity,MRIP1_2,1,51,2.067760555,1.921140356,99999,99999,1.11933602,1.133975045,31.6227766,31.6227766,40.4582146,51.0496111
Mutant_19_of_purePursuitUSCity,MRIP1_2,2,51,8.229524006,12.23703146,40.68,36.83,2.241215798,4.345764476,31.6227766,31.6227766,38.7099677,25.3313829
Mutant_19_of_purePursuitUSCity,MRIP1_2,3,41,11.6869085,6.104360513,24.3,21.09,0.526972911,0.576490109,31.6227766,31.6227766,39.0188057,48.2488837
Mutant_19_of_purePursuitUSCity,MRIP1_2,4,11,0.003602899,0.003602899,99999,99999,6.9657E-07,6.9657E-07,31.6227766,31.6227766,38.4774382,43.6974503
Mutant_19_of_purePursuitUSCity,MRIP1_2,5,41,1.512141593,1.443443347,99999,99999,1.08627697,1.100907954,31.6227766,31.6227766,39.9338836,43.4337555
Mutant_19_of_purePursuitUSCity,MRIP1_2,6,51,54.50139695,71.23815968,50.34,43.35,3.262325448,4.225604945,31.6227766,31.6227766,38.3175445,43.8341587
Mutant_19_of_purePursuitUSCity,MRIP1_2,7,31,82.45552075,64.82273895,42.93,37.14,2.172508406,2.947827474,31.6227766,31.6227766,38.6815731,43.8436938
Mutant_19_of_purePursuitUSCity,MRIP1_2,8,52,42.34466824,48.17210562,8.98,7.97,5.506836542,6.328926458,31.6227766,31.6227766,39.3093057,48.1874226
Mutant_19_of_purePursuitUSCity,MRIP1_2,9,51,1.432524993,1.441109977,78.49,66.71,1.189824076,1.195786015,31.6227766,31.6227766,33.4437159,36.1238136
Mutant_19_of_purePursuitUSCity,MRIP1_2,10,31,1.774226191,1.762592714,47.44,38.95,0.379740868,0.401693599,31.6227766,31.6227766,26.2159767,29.0741456
Mutant_19_of_purePursuitUSCity,MRIP1_2,11,51,72.03750351,30.22934801,42.21,37.89,5.320413226,4.545745329,31.6227766,31.6227766,38.4160607,40.1126445
Mutant_19_of_purePursuitUSCity,MRIP1_2,12,32,31.72114111,37.6181645,28.26,23.95,3.840037871,4.303841204,31.6227766,31.6227766,38.56539,45.9054387
Mutant_19_of_purePursuitUSCity,MRIP1_2,13,11,76.12025566,92.57055828,2.78,2.78,6.303322451,5.292232521,29.72061615,31.6227766,38.3560436,44.1449005
Mutant_19_of_purePursuitUSCity,MRIP1_2,14,61,0.023023053,0.760275035,50.24,42.42,2.74897E-16,2.25012E-16,31.6227766,31.6227766,27.8594017,30.4220512
Mutant_19_of_purePursuitUSCity,MRIP1_2,15,71,33.70752409,41.22161573,91.68,78.28,1.419923466,1.997789831,31.6227766,31.6227766,39.7164974,43.9489599
Mutant_19_of_purePursuitUSCity,MRIP1_2,16,31,22.11892196,22.05018242,29.27,26.73,0.697556671,0.750765445,31.6227766,31.6227766,25.9096961,25.9080911
Mutant_19_of_purePursuitUSCity,MRIP1_2,17,41,3.415909619,3.429630416,31.29,27.41,1.089765881,1.190958091,31.6227766,31.6227766,21.939679,26.531497
Mutant_19_of_purePursuitUSCity,MRIP1_2,18,51,2.934734904,3.071528921,44.57,36.65,0.594670276,0.698027506,31.6227766,31.6227766,25.4762329,29.149819
Mutant_19_of_purePursuitUSCity,MRIP1_2,19,62,50.9838953,44.82942873,46.88,39.78,2.922037948,3.7175871,31.6227766,31.6227766,37.8980684,43.7226712
Mutant_19_of_purePursuitUSCity,MRIP1_2,20,22,33.00796759,36.23799694,30.66,25.92,4.619420049,5.363039505,31.6227766,31.6227766,38.0186216,45.0410789
Mutant_19_of_purePursuitUSCity,MRIP1_2,21,21,0.05386767,0.044220117,13.82,11.89,0.010820436,0.01373122,31.6227766,31.6227766,17.0011719,21.3206705
Mutant_19_of_purePursuitUSCity,MRIP1_2,22,51,0.977739257,0.988213215,54.3,46.05,0.802409882,0.872494183,31.6227766,31.6227766,28.2725936,31.750429
Mutant_19_of_purePursuitUSCity,MRIP1_2,23,41,37.03351786,43.58752519,24.84,21.45,5.871493317,6.684630087,31.6227766,31.6227766,38.9689908,48.6217757
Mutant_19_of_purePursuitUSCity,MRIP1_2,24,71,8.447058654,14.25335043,50.19,43.4,1.251023171,2.223072783,31.6227766,31.6227766,38.2509845,37.2139554
Mutant_19_of_purePursuitUSCity,MRIP1_2,25,61,2.481037029,2.474541622,99999,99999,0.342053525,0.343454485,31.6227766,31.6227766,43.5821493,43.5099624
Mutant_19_of_purePursuitUSCity,MRIP1_2,26,61,62.88142005,46.98555474,70.37,61.88,2.878286386,4.206997277,31.6227766,31.6227766,42.2008701,38.150761
Mutant_19_of_purePursuitUSCity,MRIP1_2,27,22,37.60162988,45.29572541,36.35,32.99,3.741457729,4.170847396,31.6227766,31.6227766,39.7429488,44.2103199
Mutant_19_of_purePursuitUSCity,MRIP1_2,28,51,1.404454351,1.085303583,47.18,42.23,1.297159448,1.446461459,31.6227766,31.6227766,27.2814694,30.8089024
Mutant_19_of_purePursuitUSCity,MRIP1_2,29,51,2.008912192,1.913315228,99999,99999,1.13323037,1.205949014,31.6227766,31.6227766,38.6282891,40.1137087
Mutant_19_of_purePursuitUSCity,MRIP1_2,30,62,1.295789973,1.274643687,86.19,74.94,1.312861112,1.334702724,31.6227766,31.6227766,36.9700783,38.2455357
Mutant_19_of_purePursuitUSCity,MRIP1_2,31,11,0.019502674,0.022353416,6.72,6.22,4.06095E-14,3.8786E-11,31.6227766,31.6227766,15.2110963,20.3971203
Mutant_19_of_purePursuitUSCity,MRIP1_2,32,62,3.359556462,3.411286622,36.69,35.01,0.617182276,0.642102308,31.6227766,31.6227766,25.9807589,30.439657
Mutant_19_of_purePursuitUSCity,MRIP1_2,33,51,50.73058653,52.44582429,46.69,41.87,3.910739879,4.342381428,16.23800362,31.6227766,39.0276134,44.4979011
Mutant_19_of_purePursuitUSCity,MRIP1_2,34,51,30.54471437,33.84600704,53.64,45.37,3.705170615,4.40974629,31.6227766,31.6227766,38.2195224,46.1986835
Mutant_19_of_purePursuitUSCity,MRIP1_2,35,71,5.756676967,5.799985538,99999,99999,0.689769745,0.705077341,31.6227766,31.6227766,40.6278167,44.0080128
Mutant_19_of_purePursuitUSCity,MRIP1_2,36,11,38.1332316,24.03551083,2.99,2.99,6.763601365,3.791517076,31.6227766,31.6227766,38.0895555,32.4471382
Mutant_19_of_purePursuitUSCity,MRIP1_2,37,22,0.918886222,0.961342303,34.15,29.64,0.804912015,0.823663119,31.6227766,31.6227766,25.76106,37.6910491
Mutant_19_of_purePursuitUSCity,MRIP1_2,38,61,2.013432785,1.972171807,99999,99999,0.170789051,0.182809659,31.6227766,31.6227766,40.5818404,47.1582614
Mutant_19_of_purePursuitUSCity,MRIP1_2,39,21,0.898470047,0.620133392,10.23,9.12,0.148396604,0.215355534,31.6227766,31.6227766,15.7998675,21.7957463
Mutant_19_of_purePursuitUSCity,MRIP1_2,40,41,36.470271,36.06733834,31.25,28.1,5.623146407,6.521431833,31.6227766,31.6227766,39.1271994,43.6544123
Mutant_19_of_purePursuitUSCity,MRIP1_2,41,51,2.833139711,2.640630843,99999,99999,0.887278355,1.298379026,31.6227766,31.6227766,38.8705643,43.9602017
Mutant_19_of_purePursuitUSCity,MRIP1_2,42,71,35.54287308,42.14194226,67.43,56.43,3.700663789,4.361876797,31.6227766,31.6227766,39.1550462,49.1691691
Mutant_19_of_purePursuitUSCity,MRIP1_2,43,81,11.37313399,12.78115246,91.67,78.52,3.36241754,4.258499363,31.6227766,31.6227766,36.5938705,42.4839319
Mutant_19_of_purePursuitUSCity,MRIP1_2,44,11,61.02414744,56.18967727,2.31,2.31,4.27665565,5.210694495,31.6227766,31.6227766,39.613589,43.768663
Mutant_19_of_purePursuitUSCity,MRIP1_2,45,81,1.274486524,1.17711038,67.11,59.64,1.180294503,1.224099412,31.6227766,31.6227766,31.4822159,35.6868203
Mutant_19_of_purePursuitUSCity,MRIP1_2,46,92,1.297394488,1.208580274,67.19,56.66,0.632735485,0.687763138,31.6227766,31.6227766,31.1603324,37.2123069
Mutant_19_of_purePursuitUSCity,MRIP1_2,47,51,5.496905826,5.498672661,42.07,35.67,0.643503837,0.711471747,31.6227766,31.6227766,25.195475,30.8306138
Mutant_19_of_purePursuitUSCity,MRIP1_2,48,111,4.62596513,4.792833309,99999,99999,1.3270813,1.673913737,31.6227766,31.6227766,42.2146577,44.7564962
Mutant_19_of_purePursuitUSCity,MRIP1_2,49,61,3.870472996,6.793403991,53.96,46.93,2.95463721,3.762963745,31.6227766,31.6227766,29.5937927,34.9894345
Mutant_19_of_purePursuitUSCity,MRIP1_2,50,72,43.33809617,41.16968142,61.16,52.67,2.701626803,3.382323379,31.6227766,31.6227766,38.1757628,47.5898928
Mutant_19_of_purePursuitUSCity,MRIP1_2,51,21,0.001631432,0.001631432,99999,99999,6.50717E-07,6.50717E-07,31.6227766,31.6227766,38.4982304,43.8668579
Mutant_19_of_purePursuitUSCity,MRIP1_2,52,61,21.76639379,26.51207707,58.5,49.75,1.626602243,2.424640542,31.6227766,31.6227766,32.4166106,39.3000563
Mutant_19_of_purePursuitUSCity,MRIP1_2,53,31,27.9765747,33.78022437,38.85,32.67,3.429641499,4.128999679,31.6227766,31.6227766,38.2073887,43.508813
Mutant_19_of_purePursuitUSCity,MRIP1_2,54,41,4.919201706,4.919398123,99999,99999,0.419406345,0.425069845,31.6227766,31.6227766,40.4950202,43.6080235
Mutant_19_of_purePursuitUSCity,MRIP1_2,55,51,0.212649503,0.179348316,10.27,9.07,0.0631803,0.067580576,31.6227766,31.6227766,16.0470228,22.039655
Mutant_19_of_purePursuitUSCity,MRIP1_2,56,11,0.004504362,0.004504362,99999,99999,3.58448E-06,3.58448E-06,31.6227766,31.6227766,38.2294723,43.8105675
Mutant_19_of_purePursuitUSCity,MRIP1_2,57,41,2.171940588,2.177392323,23.23,20.98,0.494624522,0.525430085,31.6227766,31.6227766,20.2034811,24.6503279
Mutant_19_of_purePursuitUSCity,MRIP1_2,58,51,1.438525996,10.94464325,53.72,45.64,0.715260073,0.766098549,31.6227766,31.6227766,31.1649058,43.7874269
Mutant_19_of_purePursuitUSCity,MRIP1_2,59,81,22.63218725,22.55915861,59.51,52.88,3.621865213,5.199939776,31.6227766,31.6227766,29.325814,34.0243335
Mutant_19_of_purePursuitUSCity,MRIP1_2,60,61,0.656741531,4.127524981,51.02,43.23,0.138025248,0.202143958,31.6227766,31.6227766,28.3449384,49.9011379
Mutant_19_of_purePursuitUSCity,MRIP1_2,61,61,3.559850844,3.550752404,66.5,54.55,1.857819137,2.021518378,31.6227766,31.6227766,30.4541085,27.8185036
Mutant_19_of_purePursuitUSCity,MRIP1_2,62,51,35.98958416,44.68565436,33.29,28.88,4.990753117,5.928665222,31.6227766,31.6227766,39.4908434,47.6423265
Mutant_19_of_purePursuitUSCity,MRIP1_2,63,71,1.981331626,2.914903164,78.9,66.41,1.27387629,1.331429168,31.6227766,31.6227766,36.3387616,36.9010089
Mutant_19_of_purePursuitUSCity,MRIP1_2,64,51,3.481709471,4.630921647,37.04,31.03,0.425412866,0.422073511,31.6227766,31.6227766,23.4340904,45.4613682
Mutant_19_of_purePursuitUSCity,MRIP1_2,65,21,2.159440508,1.973000982,24.19,20.88,0.372577313,0.365944678,31.6227766,31.6227766,23.1439105,24.21432
Mutant_19_of_purePursuitUSCity,MRIP1_2,66,61,2.267216576,1.533169638,59.81,48.54,1.120427262,1.135138878,31.6227766,31.6227766,31.1364416,32.7915949
Mutant_19_of_purePursuitUSCity,MRIP1_2,67,21,56.6461598,62.88272545,16.52,14.84,4.237871294,4.34704664,31.6227766,31.6227766,41.0230352,48.3921857
Mutant_19_of_purePursuitUSCity,MRIP1_2,68,112,4.056858424,3.656192163,58.61,49.66,0.817371444,0.841878284,31.6227766,31.6227766,28.983871,32.4627021
Mutant_19_of_purePursuitUSCity,MRIP1_2,69,11,47.34764565,40.68485982,14.94,13.03,3.73570608,4.443415638,31.6227766,31.6227766,37.7799274,42.6972646
Mutant_19_of_purePursuitUSCity,MRIP1_2,70,52,2.668212516,2.644225539,99999,99999,0.799618029,1.036956926,31.6227766,31.6227766,39.091074,46.8526373
Mutant_19_of_purePursuitUSCity,MRIP1_2,71,11,0.046243375,0.046243375,99999,99999,0.014650479,0.014650479,31.6227766,31.6227766,39.4329867,43.6807763
Mutant_19_of_purePursuitUSCity,MRIP1_2,72,51,4.917693487,4.868770442,43.97,38.19,1.228512202,1.304733626,31.6227766,31.6227766,25.6041384,44.9374987
Mutant_19_of_purePursuitUSCity,MRIP1_2,73,41,2.543891392,2.543693209,29.87,26.08,1.039126943,1.124566093,31.6227766,31.6227766,22.0336312,26.0209939
Mutant_19_of_purePursuitUSCity,MRIP1_2,74,71,31.5268982,75.09708048,48.89,41.7,2.02278387,4.933168394,31.6227766,31.6227766,35.900983,45.5102634
Mutant_19_of_purePursuitUSCity,MRIP1_2,75,91,1.701208988,1.597524315,72.63,61.89,1.46207606,1.45912116,31.6227766,31.6227766,36.4298764,35.1176153
Mutant_19_of_purePursuitUSCity,MRIP1_2,76,11,52.72037063,57.0344676,5.88,5.6,6.105823684,5.382776151,31.6227766,31.6227766,39.3547232,41.7054197
Mutant_19_of_purePursuitUSCity,MRIP1_2,77,61,11.30492626,6.467886172,34.6,31.08,0.912162117,2.005322958,31.6227766,31.6227766,39.4073057,31.6744398
Mutant_19_of_purePursuitUSCity,MRIP1_2,78,71,7.032034918,6.925345346,99999,99999,1.654473513,2.051204454,31.6227766,31.6227766,42.6750173,46.5909215
Mutant_19_of_purePursuitUSCity,MRIP1_2,79,41,0.628480737,0.716679127,40.08,36.27,0.625364347,0.719713045,31.6227766,31.6227766,26.7921357,38.5046459
Mutant_19_of_purePursuitUSCity,MRIP1_2,80,61,41.88898141,46.98883884,70.36,63.83,4.937177088,5.765745222,31.6227766,31.6227766,38.4284499,43.9418106
Mutant_19_of_purePursuitUSCity,MRIP1_2,81,62,1.283078097,1.296457451,79,75.24,0.804834214,0.830671244,31.6227766,31.6227766,33.5723582,37.6390541
Mutant_19_of_purePursuitUSCity,MRIP1_2,82,21,71.79670071,111.7611255,27.17,24.3,2.234629784,2.560293958,31.6227766,31.6227766,38.7108838,45.9297136
Mutant_19_of_purePursuitUSCity,MRIP1_2,83,82,33.32412421,47.77003941,91.38,56.18,2.323564023,5.581541215,31.6227766,31.6227766,42.4117932,48.5204601
Mutant_19_of_purePursuitUSCity,MRIP1_2,84,41,5.838332474,5.838355296,56.61,56.25,2.384055289,2.443925411,31.6227766,31.6227766,28.5807446,33.7436059
Mutant_19_of_purePursuitUSCity,MRIP1_2,85,41,53.05844329,49.66247622,36.64,31.65,4.485811973,6.03373032,31.6227766,31.6227766,42.1042236,43.6071634
Mutant_19_of_purePursuitUSCity,MRIP1_2,86,31,4.311981288,4.227678817,24.15,22.12,1.194364858,1.384607098,31.6227766,31.6227766,19.8819746,24.8079464
Mutant_19_of_purePursuitUSCity,MRIP1_2,87,31,1.146679873,0.99439435,99999,99999,0.383431996,0.384928586,31.6227766,31.6227766,38.3889978,40.0387998
Mutant_19_of_purePursuitUSCity,MRIP1_2,88,11,0.188316457,0.672815837,15.2,13.88,0.025579746,0.0758394,31.6227766,31.6227766,17.3321421,22.2091282
Mutant_19_of_purePursuitUSCity,MRIP1_2,89,62,43.8365603,43.41520751,52.57,47.34,3.647021069,4.539374708,31.6227766,31.6227766,38.2845198,46.1273568
Mutant_19_of_purePursuitUSCity,MRIP1_2,90,31,1.307242909,1.292458038,99999,99999,0.832734288,0.842694919,31.6227766,31.6227766,39.3544377,45.5655387
Mutant_19_of_purePursuitUSCity,MRIP1_2,91,71,54.81426266,59.47486183,59.89,51.03,3.303363806,3.506277566,31.6227766,31.6227766,42.8071112,45.2206723
Mutant_19_of_purePursuitUSCity,MRIP1_2,92,71,1.368945111,2.029637731,99999,99999,0.946773964,1.353056811,31.6227766,31.6227766,38.2274821,39.7491718
Mutant_19_of_purePursuitUSCity,MRIP1_2,93,71,5.737861084,7.206639738,99999,99.08,1.797109824,2.274176525,31.6227766,31.6227766,39.2432335,38.9742397
Mutant_19_of_purePursuitUSCity,MRIP1_2,94,11,0.004514382,0.004514382,99999,99999,1.52946E-06,1.52946E-06,31.6227766,31.6227766,39.551962,43.8840091
Mutant_19_of_purePursuitUSCity,MRIP1_2,95,71,22.64778224,72.90771653,96.24,85.45,2.359380846,3.070789647,31.6227766,31.6227766,38.2707256,46.2777322
Mutant_19_of_purePursuitUSCity,MRIP1_2,96,31,0.018453878,0.0152768,38.86,32.99,0.005575221,0.007108081,31.6227766,31.6227766,24.3105141,28.0050608
Mutant_19_of_purePursuitUSCity,MRIP1_2,97,81,1.291611775,1.293895292,71.62,59.27,1.673931482,1.716642117,31.6227766,31.6227766,33.3065033,37.498539
Mutant_19_of_purePursuitUSCity,MRIP1_2,98,21,0.050891375,0.068989185,18.46,16.52,0.013574768,0.016973759,31.6227766,31.6227766,20.0121751,24.5172668
Mutant_19_of_purePursuitUSCity,MRIP1_2,99,52,35.84460124,35.5448627,42.56,36.5,2.16072769,1.406537016,31.6227766,31.6227766,41.9693968,35.6836053
Mutant_19_of_purePursuitUSCity,MRIP1_2,100,82,2.205812073,2.51543863,58.24,54.77,1.370542037,1.701727889,31.6227766,31.6227766,29.0792224,37.5375796
Mutant_19_of_purePursuitUSCity,MRIP1_3,1,51,2.067760555,1.758948844,99999,99999,1.11933602,1.147423366,31.6227766,31.6227766,40.5278553,44.1868198
Mutant_19_of_purePursuitUSCity,MRIP1_3,2,51,8.229524006,7.227606155,40.68,36.08,2.241215798,4.778603573,31.6227766,31.6227766,38.7151397,25.6651123
Mutant_19_of_purePursuitUSCity,MRIP1_3,3,41,11.6869085,20.71177412,24.3,20.18,0.526972911,1.424099543,31.6227766,31.6227766,38.1281236,34.6159198
Mutant_19_of_purePursuitUSCity,MRIP1_3,4,11,0.003602899,0.003602899,99999,99999,6.9657E-07,6.9657E-07,31.6227766,31.6227766,40.6120101,43.547705
Mutant_19_of_purePursuitUSCity,MRIP1_3,5,41,1.512141593,1.381374696,99999,99999,1.08627697,1.111379486,31.6227766,31.6227766,40.1237098,49.4479146
Mutant_19_of_purePursuitUSCity,MRIP1_3,6,51,54.50139695,69.91159725,50.34,40.84,3.262325448,3.516773976,31.6227766,31.6227766,39.4329598,40.7505807
Mutant_19_of_purePursuitUSCity,MRIP1_3,7,31,82.45552075,69.36670921,42.93,34.53,2.172508406,3.06997043,31.6227766,31.6227766,41.9195345,43.4625899
Mutant_19_of_purePursuitUSCity,MRIP1_3,8,52,42.34466824,44.31050627,8.98,7.59,5.506836542,6.353683216,31.6227766,31.6227766,38.334702,46.1708808
Mutant_19_of_purePursuitUSCity,MRIP1_3,9,51,1.432524993,1.512796684,78.49,62.11,1.189824076,1.206301321,31.6227766,31.6227766,33.9444935,34.7325003
Mutant_19_of_purePursuitUSCity,MRIP1_3,10,31,1.774226191,1.718649848,47.44,35.12,0.379740868,0.415787857,31.6227766,31.6227766,26.3957883,28.512133
Mutant_19_of_purePursuitUSCity,MRIP1_3,11,51,72.03750351,20.89307045,42.21,36.61,5.320413226,11.25829277,31.6227766,31.6227766,38.1518805,45.0943153
Mutant_19_of_purePursuitUSCity,MRIP1_3,12,32,31.72114111,46.72394119,28.26,22.33,3.840037871,4.505066359,31.6227766,31.6227766,38.5840776,43.1874811
Mutant_19_of_purePursuitUSCity,MRIP1_3,13,11,76.12025566,78.46528645,2.78,2.78,6.303322451,5.972364348,24.87563975,31.6227766,38.1608211,44.4430738
