Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
purePursuitUSCity,MRIP4,38,61,1.992888061,4.816479543,60.06,59.95,0.173532834,0.102167815,31.6227766,31.6227766,30.8847036,32.3523604
purePursuitUSCity,MRIP4,39,21,0.915827103,0.915181396,10.59,10.6,0.13509296,0.134438481,31.6227766,31.6227766,19.7334493,32.148283
purePursuitUSCity,MRIP4,40,41,4.851860317,4.92222595,31.32,31.32,1.183073257,1.213560501,31.6227766,31.6227766,24.7479954,24.3787378
purePursuitUSCity,MRIP4,41,51,2.833139711,2.645577845,68.86,69.67,1.303086585,1.360492906,31.6227766,31.6227766,33.2784148,26.7719007
purePursuitUSCity,MRIP4,42,71,3.776392468,3.778958931,67.53,68.92,2.178034981,2.17131553,31.6227766,31.6227766,33.3235975,33.2413434
purePursuitUSCity,MRIP4,43,81,11.37313399,9.256682051,92.98,88.58,3.363923882,3.266226172,31.6227766,31.6227766,37.1562152,37.1215168
purePursuitUSCity,MRIP4,44,11,0.000493288,0.001467387,2.38,2.38,1.22281E-08,1.47244E-09,31.6227766,31.6227766,18.1569903,17.7788289
purePursuitUSCity,MRIP4,45,81,1.297145287,1.291983924,53.97,52.94,1.178077475,1.231557161,31.6227766,31.6227766,29.6945436,29.7515466
purePursuitUSCity,MRIP4,46,92,1.297394488,1.21395443,67.62,66.07,0.633192597,0.644934117,31.6227766,31.6227766,32.9697878,35.7149321
purePursuitUSCity,MRIP4,47,51,5.496905826,5.490265765,46.46,46.65,0.651474862,0.648734194,31.6227766,31.6227766,28.8919547,28.433355
purePursuitUSCity,MRIP4,48,111,4.62596513,4.638212738,0,0,1.3270813,1.343780268,31.6227766,31.6227766,40.2100009,49.7737905
purePursuitUSCity,MRIP4,49,61,3.870472996,16.31992661,54.13,53.86,2.951411663,2.972741511,31.6227766,31.6227766,31.2552813,29.7479193
purePursuitUSCity,MRIP4,50,72,5.553312409,5.637381797,61.41,59.51,1.720896185,1.70570653,31.6227766,31.6227766,32.5648703,26.1064132
purePursuitUSCity,MRIP4,51,21,0.004595539,0.009186194,15.33,15.33,2.1481E-11,0.000738384,31.6227766,31.6227766,20.4864346,20.4804328
purePursuitUSCity,MRIP4,52,61,1.775597105,1.789280282,58.65,58.71,0.866398294,0.86164097,31.6227766,31.6227766,31.2345163,31.2162516
purePursuitUSCity,MRIP4,53,31,4.49717497,4.482370044,38.95,39.87,0.428277666,0.548035562,31.6227766,31.6227766,33.0114568,30.1215026
purePursuitUSCity,MRIP4,54,41,4.919201706,10.07832211,49.34,49.39,0.443477316,0.501158385,31.6227766,31.6227766,29.306741,30.414624
purePursuitUSCity,MRIP4,55,51,0.212649503,0.212063441,10.4,10.4,0.063010388,0.065258719,31.6227766,31.6227766,20.8726452,19.9136586
purePursuitUSCity,MRIP4,56,11,0.004504473,0.008984663,9.31,9.31,0,0,31.6227766,31.6227766,19.9551081,19.7383513
purePursuitUSCity,MRIP4,57,41,2.171940588,2.171488237,23.55,23.56,0.496056846,0.492579148,31.6227766,31.6227766,23.8645817,36.3270442
purePursuitUSCity,MRIP4,58,51,1.438525996,1.395949282,54.21,53.28,0.716619528,0.721397523,31.6227766,31.6227766,29.7870062,30.0472168
purePursuitUSCity,MRIP4,59,81,22.63218725,22.64786257,60.62,60.79,3.646968118,3.869559322,31.6227766,31.6227766,31.0071181,32.3463148
purePursuitUSCity,MRIP4,60,61,0.656741531,0.656558014,52.38,52.37,0.140759622,0.140579417,31.6227766,31.6227766,29.6278059,30.1492974
purePursuitUSCity,MRIP4,61,61,3.559850844,3.762173379,66.67,64.51,1.857536716,1.771650848,31.6227766,31.6227766,32.2655802,32.4805514
purePursuitUSCity,MRIP4,62,51,22.66128236,22.67477643,33.31,33.31,0.530572776,0.532257555,31.6227766,31.6227766,25.2807581,26.3180178
purePursuitUSCity,MRIP4,63,71,1.981331626,1.973422675,79.08,79.15,1.273687485,1.348632439,31.6227766,31.6227766,34.3533808,35.5870829
purePursuitUSCity,MRIP4,64,51,3.481709471,3.469503822,37.77,37.69,0.425407873,0.426043772,31.6227766,31.6227766,26.3375029,26.4812528
purePursuitUSCity,MRIP4,65,21,2.159440508,2.155979281,24.45,24.48,0.373001543,0.409607401,31.6227766,31.6227766,22.6547202,24.5687751
purePursuitUSCity,MRIP4,66,61,2.267216576,1.795598157,69.26,68.74,1.123401352,1.182503323,31.6227766,31.6227766,33.5660725,33.1720273
purePursuitUSCity,MRIP4,67,21,1.294907288,1.367288955,16.64,17.64,0.511866542,0.70828263,31.6227766,31.6227766,22.6161537,22.3064048
purePursuitUSCity,MRIP4,68,112,4.056858424,4.068285963,58.63,57.87,0.815788603,0.743410006,31.6227766,31.6227766,30.8573518,32.4649024
purePursuitUSCity,MRIP4,69,11,0.005400989,0.010769131,15.05,15.05,2.2517E-11,6.66073E-08,31.6227766,31.6227766,23.9564646,21.4335576
purePursuitUSCity,MRIP4,70,52,20.4610692,2.673093794,54.39,53.3,2.839465404,1.464398959,31.6227766,31.6227766,33.6115874,31.3446219
purePursuitUSCity,MRIP4,71,11,0.06539235,0.065667146,20.27,20.28,0.030239901,0.024645233,31.6227766,31.6227766,22.2158475,22.2293666
purePursuitUSCity,MRIP4,72,51,4.917693487,4.897938907,44.81,45.22,1.231134523,1.346332484,31.6227766,31.6227766,28.7237327,29.4890021
purePursuitUSCity,MRIP4,73,41,2.543891392,2.567303386,39.49,39.06,1.02665784,0.995818497,31.6227766,31.6227766,27.3582305,26.6542466
purePursuitUSCity,MRIP4,74,71,5.853610585,5.854994097,49.44,49.45,1.190925481,1.192924685,31.6227766,31.6227766,29.6097523,29.5143398
purePursuitUSCity,MRIP4,75,91,1.701208988,1.640892584,73.1,72.52,1.462994217,1.309207965,31.6227766,31.6227766,33.6342618,34.8348101
purePursuitUSCity,MRIP4,76,11,0.002059534,0.004104101,5.98,5.98,0.000705832,6.2187E-06,31.6227766,31.6227766,19.1596102,19.8031235
purePursuitUSCity,MRIP4,77,61,0.661535311,0.762610587,40.6,39,0.889443764,0.763793574,31.6227766,31.6227766,31.7659766,28.1024572
purePursuitUSCity,MRIP4,78,71,7.032034918,7.039095184,0,0,1.654473513,1.81065724,31.6227766,31.6227766,39.096267,41.3229617
purePursuitUSCity,MRIP4,79,41,0.628480737,0.633350608,40.9,40.82,0.621218381,0.626522798,31.6227766,31.6227766,27.2126132,27.8636597
purePursuitUSCity,MRIP4,80,61,5.924529884,9.136396267,70.49,68.47,3.403600239,3.436930929,31.6227766,31.6227766,33.342879,33.4530122
purePursuitUSCity,MRIP4,81,62,1.283078097,1.278101699,76.69,76.8,0.805582439,0.815949379,31.6227766,31.6227766,34.760644,34.4153662
purePursuitUSCity,MRIP4,82,21,3.219443859,3.174375979,27.21,27.7,0.540470222,0.570650421,31.6227766,31.6227766,23.2668355,25.5581898
purePursuitUSCity,MRIP4,83,82,5.458492055,5.450591835,61.01,60.96,1.547204064,1.552135794,31.6227766,31.6227766,32.2409355,31.3576381
purePursuitUSCity,MRIP4,84,41,6.569286535,6.572087061,29.63,29.28,2.617412374,2.616016279,31.6227766,31.6227766,24.9129992,39.0212626
purePursuitUSCity,MRIP4,85,41,2.070952239,2.067565933,36.67,36.65,0.724871972,0.749832596,31.6227766,31.6227766,26.8255498,26.4658474
purePursuitUSCity,MRIP4,86,31,4.311981288,4.334894474,24.5,24.79,1.191619232,1.382089718,31.6227766,31.6227766,23.5430619,24.099513
purePursuitUSCity,MRIP4,87,31,1.146679873,1.157990239,41.58,41.68,0.389052173,0.52874963,31.6227766,31.6227766,28.3740376,28.4509699
purePursuitUSCity,MRIP4,88,11,0.353180017,0.14954826,15.73,15.68,0.036171819,0.017543322,31.6227766,31.6227766,21.4946529,21.3645494
purePursuitUSCity,MRIP4,89,62,5.498545361,5.494604531,41.34,41.28,1.306383797,1.330849211,31.6227766,31.6227766,27.8290341,27.9690037
purePursuitUSCity,MRIP4,90,31,1.307242909,1.303131122,43,43.03,0.851314442,0.853274601,31.6227766,31.6227766,28.7873043,27.9641533
purePursuitUSCity,MRIP4,91,71,1.76317951,1.850858525,59.98,60.14,1.023824479,1.032897741,31.6227766,31.6227766,31.760891,33.117576
purePursuitUSCity,MRIP4,92,71,1.368945111,1.366721501,0,0,0.946773964,0.985061138,31.6227766,31.6227766,37.8324349,40.0697901
purePursuitUSCity,MRIP4,93,71,5.737861084,5.350053172,77.67,78.23,1.925835908,1.965789111,31.6227766,31.6227766,35.0416319,35.3501309
purePursuitUSCity,MRIP4,94,11,0.004509433,0.013436687,13.95,13.95,0,2.53624E-14,31.6227766,31.6227766,20.7862471,21.9104039
purePursuitUSCity,MRIP4,95,71,22.64778224,22.61483771,96.31,97.14,2.355660721,2.524685164,31.6227766,31.6227766,37.3636501,38.9465749
purePursuitUSCity,MRIP4,96,31,0.018453878,0.017863889,39.05,39.05,0.005607796,0.005686916,31.6227766,31.6227766,27.1903113,28.6650222
purePursuitUSCity,MRIP4,97,81,1.291611775,1.185260536,60.56,61.83,1.672118969,1.800390318,31.6227766,31.6227766,31.4015224,32.0403434
purePursuitUSCity,MRIP4,98,21,0.044280283,0.052945769,18.75,18.74,0.017304843,0.018832259,31.6227766,31.6227766,21.5473131,21.8948411
purePursuitUSCity,MRIP4,99,52,2.508083715,2.484022324,42.55,42.52,0.477506599,0.476807942,31.6227766,31.6227766,27.7574665,28.2593707
purePursuitUSCity,MRIP4,100,82,2.205812073,2.099822118,58.97,58.38,1.371956629,1.329994398,31.6227766,31.6227766,31.4097731,31.1674482
